id,name,lat,lng,price €,bedrooms,beds,person capacity,room type,property type,reviews,star rating,user_id,user reviewed count,picture count,neighborhood,city,house rules,summary,description,space,transit
10104614,Cosy bright apt. at Amstel river,52.35845681644739,4.90729055825425,130,1,1,2,Entire home/apt,Apartment,4,5,3680046,87,11,Oosterparkbuurt,Amsterdam,"No smoking inside the house nor on the balcony (sorry)
Please be gentle to our neighbours.","Fantastic located apt. Bright, Sunny with Riverview and everything within walking distance!","Fantastic located apt. Bright, Sunny with Riverview and everything within walking distance!

The living room is rather spacious and nicely decorated. Wifi is available as well as TV with sound bar, which can be connected to your Phone by Bluetooth for music. The living room is facing the South-west Riverside and offers a beautifull view with a daily sunset. The wonderfull balcony will be sunlitt from the middle of the day untill the end of the day. On Sunny days it is a perfect spot for having lunch, dinner, a cup of tea, a glass of wine or just to relax. The Kitchen is open and connected to the living room. The kitchen is basic has all you need for looking after yourself.
The bedroom has a real very comfortable double bed. The bathroom and separate toilet are also rather basic.

If you have a baby, we do have a Baby Travel Cod, a High Chair and a Rocking Horse :-)

Linnen, towels and basics are available for your convenience.
Wifi network: UPC1369945
Password: KWNVGKUU

A stroll along th Amstel is just wonderfull and the best start for your walk into town. The famous Albert Cuyp-market is just across the bridge in the famous Pijp-area. Heineken Experience, Van Gogh-, Rijk-, Hermitage-museum and so on are within walking distance.

Our apartment is only 100 meters walk from Weesperplein Metro-(Subway) station. Weesperplein is the third stop from Amsterdam Central station. 
Comming from Schiphol Airport, the cheapest way is to get the train to Amsterdam Central Station and the subway from there to Weesperplein Metrostation.
For parking your car; you can park your car at Q-Park Weesperplein around the corner at € 10,- per 24 hours. Or park jus outside town at P+R places. When you park at P+R after 10am and travel into town by public transport then the first 3 days you pay only € 1,- per day!","The living room is rather spacious and nicely decorated. Wifi is available as well as TV with sound bar, which can be connected to your Phone by Bluetooth for music. The living room is facing the South-west Riverside and offers a beautifull view with a daily sunset. The wonderfull balcony will be sunlitt from the middle of the day untill the end of the day. On Sunny days it is a perfect spot for having lunch, dinner, a cup of tea, a glass of wine or just to relax. The Kitchen is open and connected to the living room. The kitchen is basic has all you need for looking after yourself.
The bedroom has a real very comfortable double bed. The bathroom and separate toilet are also rather basic.

If you have a baby, we do have a Baby Travel Cod, a High Chair and a Rocking Horse :-)","Our apartment is only 100 meters walk from Weesperplein Metro-(Subway) station. Weesperplein is the third stop from Amsterdam Central station. 
Comming from Schiphol Airport, the cheapest way is to get the train to Amsterdam Central Station and the subway from there to Weesperplein Metrostation.
For parking your car; you can park your car at Q-Park Weesperplein around the corner at € 10,- per 24 hours. Or park jus outside town at P+R places. When you park at P+R after 10am and travel into town by public transport then the first 3 days you pay only € 1,- per day!"
10120059,Jade's Sleep Boutique,52.37230606582405,4.898495355749115,250,1,4,4,Entire home/apt,Apartment,0,,3899684,57,10,,Amsterdam,,The apartment is situated on the 2nd floor and has a surface of 50 m2. The apartment has a separate bedroom with double bed and a double sofa bed in the living room area. Furthermore you will have your own fully equipped kitchen and private bathroom.,The apartment is situated on the 2nd floor and has a surface of 50 m2. The apartment has a separate bedroom with double bed and a double sofa bed in the living room area. Furthermore you will have your own fully equipped kitchen and private bathroom.,The apartment is situated on the 2nd floor and has a surface of 50 m2. The apartment has a separate bedroom with double bed and a double sofa bed in the living room area. Furthermore you will have your own fully equipped kitchen and private bathroom.,
10121696,spacious apartment close to center,52.35884514900462,4.912593744747949,125,2,2,4,Entire home/apt,Apartment,4,4.5,16207886,4,16,,Amsterdam,,"Spacious and bright apartment in the lively area of Amsterdam East yet very close to the city center (>10 min by bicycle). The apartment has a spacous living and kitchen, 2 bedrooms (1 bed) and the option to have another 2p bed  a balcony in the sun.","Spacious and bright apartment in the lively area of Amsterdam East yet very close to the city center (>10 min by bicycle). The apartment has a spacous living and kitchen, 2 bedrooms (1 bed) and the option to have another 2p bed  a balcony in the sun.",,
10131998,Charming Studio - perfect for two!,52.363399059602145,4.905450741182756,120,0,1,2,Entire home/apt,Apartment,2,,22504763,110,15,Weesperbuurt en Plantage,Amsterdam,,"This beautiful cozy studio, with separate little kitchen and bathroom, is located in a quiet canal, next door to: the beautiful Amstel river, metro (3 stops from Central Station), trams (3 stops to museum area). 7min walk to nigthlife (Rembrandplein)","This beautiful cozy studio, with separate little kitchen and bathroom, is located in a quiet canal, next door to: the beautiful Amstel river, metro (3 stops from Central Station), trams (3 stops to museum area). 7min walk to nigthlife (Rembrandplein)",,
10170311,"Light, modern and spacious loft",52.36937986081875,4.9037228774843085,248,1,1,2,Entire home/apt,Apartment,0,,12020190,1,25,Nieuwmarkt en Lastage,Amsterdam,"Parties can be held in all the bars, restaurants and clubs close by, so there's no need to use our apartment for it :) Smoking only on the balcony or outside.","Our comfortable apartment is located in the heart of Amsterdam. Close to Nieuwmarkt and Waterlooplein, which makes it an excellent spot to celebrate New Years Eve.","Our comfortable apartment is located in the heart of Amsterdam. Close to Nieuwmarkt and Waterlooplein, which makes it an excellent spot to celebrate New Years Eve.

Every room is accessible.

Obviously we leave you with a phone number for urgent questions. (SENSITIVE CONTENTS HIDDEN) also proves to be helpful.

Just 3 minutes to Metro Nieuwmarkt and Metro Waterlooplein. 15 minutes walking to Amsterdam Central Station. 3 minutes walking to trams 9 and 14.","Bright and spacious living and dining room with canalview.
Modern kitchen with all equipments: espressomachine, dishwasher, oven/microwave, toaster, watercooker, etc.
Modern bathroom with bath.
Separate toilet.
Modern Boxspring double bed.
High-speed wifi internet.
Sonos audio system.",Just 3 minutes to Metro Nieuwmarkt and Metro Waterlooplein. 15 minutes walking to Amsterdam Central Station. 3 minutes walking to trams 9 and 14.
10181220,Artist Apartment facing the Amstel,52.34618695467157,4.912143011866081,80,1,1,2,Entire home/apt,Apartment,4,5,23732319,13,19,,Amsterdam,No smoking,Close to the Centre - in a famous Amsterdamse school building (designed by Berlage - you will find this lovely artist apartment with beautiful view: looking out over the Amstel.,"Close to the Centre - in a famous Amsterdamse school building (designed by Berlage - you will find this lovely artist apartment with beautiful view: looking out over the Amstel.

The apartment is located on the 3rd floor, above an very cute and calm cafe. Its a quiet, small but spacial and inspiring home with everything you need. 

The tram at is located at the other side of the road and the trainstation Amstel is to be reached within a 5 minutes walk. 

---

There will be one bike that you can use to drive around the city.","The apartment is located on the 3rd floor, above an very cute and calm cafe. Its a quiet, small but spacial and inspiring home with everything you need. 

The tram at is located at the other side of the road and the trainstation Amstel is to be reached within a 5 minutes walk. 

---

There will be one bike that you can use to drive around the city.",
10221568,Spacious townhouse near city centre,52.357891261709476,4.908365806733421,220,3,4,4,Entire home/apt,House,6,4.5,52524076,6,16,Oosterparkbuurt,Amsterdam,"- No smoking inside.
- No pets
- No partying in the apartment
- Please be respectful to my apartment and the neighbors.","This lovely house is located in a quiet neighbourhood, very close to the city centre. It has an open kitchen with a dining room, a separate large living room and 3 bedrooms. The exterior look is from 1898 and the interior is new and modern.","This lovely house is located in a quiet neighbourhood, very close to the city centre. It has an open kitchen with a dining room, a separate large living room and 3 bedrooms. The exterior look is from 1898 and the interior is new and modern.

Our 4 floor apartment is located in a quiet neighborhood at a small square in Amsterdam-East, near the river Amstel, within walking distance of Pubs, restaurants, supermarkets and the Metro stop.

You have access to the whole house with kitchen, 3 bedrooms (4 beds), bathroom and the living room. You do not have to share this apartment with others.

You will be greeted at the apartment for a personal welcome and key exchange. I will give you some information about the neighborhood. During your stay I am reachable if there are any questions or issues.

Public transportation is just around the corner. There is a metro-stop (51,53,54) at a four minute walk, which will take you to and from Amsterdam Central in no-time.

In case you travel by car, I advice you to park your car outside the Centre (P+R Bijlmer or Zeeburg), you could easily take the metro or tram to the apartment.
Parking in the neighborhood is really expensive (€ 5,00 an hour).
Huisregels","Our 4 floor apartment is located in a quiet neighborhood at a small square in Amsterdam-East, near the river Amstel, within walking distance of Pubs, restaurants, supermarkets and the Metro stop.","In case you travel by car, I advice you to park your car outside the Centre (P+R Bijlmer or Zeeburg), you could easily take the metro or tram to the apartment.
Parking in the neighborhood is really expensive (€ 5,00 an hour).
Huisregels"
10237518,Cozy and Neat Apt with GARDEN,52.3583904397396,4.91330812292521,139,2,2,4,Entire home/apt,Apartment,6,4,40848145,205,21,,Amsterdam,"We kindly ask you to respect the following house rules:

- Please keep the noise down, especially when entering the complex. After all, you share the building with other people living there. All in all: we kindly ask you to respect your neighbours; 
- Please do not accept any mail packages from the mail man, only the house owner is allowed to do so; 
- We guarantee a clean house when checking in. When checking out, please leave the apartment closely to the same state as it was provided to you, in order to avoid double cleaning charges; 
- No music after 22:00; 
- Smoking and/or using drugs in the apartment and/or complex is strictly prohibited. The penalty is a fine up to €100,- 
- No additional guests allowed without approval; 
- Make sure to turn off the lights, heating and gas nozzle when it is not needed - respect the environment; 
- No house parties; 
- Please do not park your bikes directly in front of the apartment, but in a designated area only; 
- Please be aware of the check in and check out times. These are after 15.00 PM and before 11.00 AM respectively. 
- Late check in: After 8:00PM, we will have to charge €20 extra; 
- May the bad luck occur that you loose the key or accidentally take it with you when checking out, we have to charge €100,- for replacing the lock and making new key cuts.","This modern remodelled ground floor Apt. is located in the beautiful East side area of Amsterdam, close to the center with good access to public transport. The beautiful Oosterpark is close by. It has a private front door access and a sunny garden!","This modern remodelled ground floor Apt. is located in the beautiful East side area of Amsterdam, close to the center with good access to public transport. The beautiful Oosterpark is close by. It has a private front door access and a sunny garden!

This stunning apartment with garden is very conveniently located. It has everything you need for a warm stay for a family or two couples. It's situated on the ground floor with private entrance, so you do not have to worry about carrying your heavy suitcases up narrow staircases!

The apartment is amazingly comfortable and has a lovely modern interior style. You will feel right at home. Due to its spacious layout, it holds a soothing and calming ambience.
Kick back and relax after a long day of sightseeing in the bright living area, 
or show your travel party your cooking skills and go nuts in the fully equipped state-of-the-art kitchen.

One  bedrooms is fitted with a comfortable double bed and  the second bedroom has a comfortable double aero bed. The cosy vibes wil make you want to snooze just a little longer in the mornings.

The bathroom is spic and span, and looks like it's straight out of a hotel catalogue. Complete with hot shower and a comfy bathtub.

APARTMENT HIGHLIGHTS
★ Modern remodelled apartment with 1 bedroom.
★ Fast free wireless internet 
★ Brand new fully equiped modern kitchen with cooking island.
★ Garden facing south, so lots of sun during the day - great for BBQ’s.
★ Washing machine can be used.

INCLUDED 
Freshly made bed, towels, wireless internet, kitchen with cooking island and supply, central heating, hairdryer.

ADDITIONAL INFO
We also offer a baby crib in case you traveling with a toddler, additional charges apply.

You will have access to the entire apartment. Make yourself at home!

Feel free to contact us on Airbnb during your stay, if you have any questions about the apartment, or if you need any recommendations or tips on how to get around in the area and city. We're always happy to help. We are also able to meet up with you personally if desired. Just let us know and we will be there as soon as possible!

The apartment is located in the middle of Amsterdam Oost, center side, which is the city's new hip and happening area for young professionals, starting families and students, close to Oosterpark (one of the nicest parks of Amsterdam). The famous Dappermarkt is right around the corner. 
As it is almost in the center of Amsterdam, the apartment is very easy to reach.

Public transportation is only a couple of metres away. Within 8 minutes you are at Leidseplein. If you want to explore the city like a true local, we recommend you rent a bicycle. From the apartment to the center it's a bike ride of max. 10 minutes, and there's a lot to see on the way. You should definitely try it!

Freshly made up beds with the finest quality linen & towels (1 per person) will be waiting for you upon arrival. We want to welcome you into a clean and cosy home!","This stunning apartment with garden is very conveniently located. It has everything you need for a warm stay for a family or two couples. It's situated on the ground floor with private entrance, so you do not have to worry about carrying your heavy suitcases up narrow staircases!

The apartment is amazingly comfortable and has a lovely modern interior style. You will feel right at home. Due to its spacious layout, it holds a soothing and calming ambience.
Kick back and relax after a long day of sightseeing in the bright living area, 
or show your travel party your cooking skills and go nuts in the fully equipped state-of-the-art kitchen.

One  bedrooms is fitted with a comfortable double bed and  the second bedroom has a comfortable double aero bed. The cosy vibes wil make you want to snooze just a little longer in the mornings.

The bathroom is spic and span, and looks like it's straight out of a hotel catalogue. Complete with hot shower and a comfy bathtub.

APARTMENT HIGHLIGHTS
★ Modern remodelled apartment with 1 bedroom.
★ Fast free wireless internet 
★ Brand new fully equiped modern kitchen with cooking island.
★ Garden facing south, so lots of sun during the day - great for BBQ’s.
★ Washing machine can be used.

INCLUDED 
Freshly made bed, towels, wireless internet, kitchen with cooking island and supply, central heating, hairdryer.

ADDITIONAL INFO
We also offer a baby crib in case you traveling with a toddler, additional charges apply.","Public transportation is only a couple of metres away. Within 8 minutes you are at Leidseplein. If you want to explore the city like a true local, we recommend you rent a bicycle. From the apartment to the center it's a bike ride of max. 10 minutes, and there's a lot to see on the way. You should definitely try it!"
10238838,Most idyllic houseboat in Amsterdam,52.3579547041932,4.906011088535191,250,2,4,4,Entire home/apt,Boat,1,,52621846,1,31,,Amsterdam,"We ask our guests to be neat and respectful people. If we foresee any trouble we will act on it immediately. Smoking is not allowed, only on the roof. Pets are not allowed.","Do you like to live in the most vibrant district of Amsterdam, on the water in your own houseboat? This is your chance to experience Amsterdam in a unique way. The house had been rebuild to a brand new home with all that you need right on the Amstel.","Do you like to live in the most vibrant district of Amsterdam, on the water in your own houseboat? This is your chance to experience Amsterdam in a unique way. The house had been rebuild to a brand new home with all that you need right on the Amstel.

You will feel at home straight away. The houseboat is spacious and very light with numerous windows in the ceiling. The kitchen is wide and has an excellent furnace. The two twin bedrooms are very romantic. One has a porthole with view right on the wide river the Amstel. You see birds, swans and rowers pass by through the portholes. Right in the hart of Amsterdam you have your own quite and idyllic cocoon.

You will have access to the whole boat. We will be on a holiday. My brother will take care of everything and lives close by in Amsterdam.

My brother will be there to help you with everything and will provide all the information you need to make your stay as comfortable as possible.

The neighborhood is one of the most lively and vibrant districts in Amsterdam. You will find lots of good restaurants and pubs. The famous theater Carré is walking distance away as it is visible from the deck.

Public transport is in five minutes walking distance. Taxi's arrive within five minutes and we will provide you with two Dutch bicycles to explore the city on your own.

We are very strict on the behavior of our guests. But if you are neat and respectful we will ensure you that you will have a wonderful time.","You will feel at home straight away. The houseboat is spacious and very light with numerous windows in the ceiling. The kitchen is wide and has an excellent furnace. The two twin bedrooms are very romantic. One has a porthole with view right on the wide river the Amstel. You see birds, swans and rowers pass by through the portholes. Right in the hart of Amsterdam you have your own quite and idyllic cocoon.",Public transport is in five minutes walking distance. Taxi's arrive within five minutes and we will provide you with two Dutch bicycles to explore the city on your own.
10243163,3-Bed Apt W/ ROOF TERRACE (180 m2!),52.350861871810764,4.912136050313337,159,3,3,4,Entire home/apt,Apartment,3,5,7002898,553,13,Oosterparkbuurt,Amsterdam,"We kindly ask you to respect the following house rules:

- Please keep the noise down, especially when entering the complex. After all, you share the building with other people living there. All in all: we kindly ask you to respect your neighbours; 
- Please do not accept any mail packages from the mail man, only the house owner is allowed to do so; 
- We guarantee a clean house when checking in. When checking out, please leave the apartment closely to the same state as it was provided to you, in order to avoid double cleaning charges; 
- No music after 22:00; 
- Smoking and/or using drugs in the apartment and/or complex is strictly prohibited. The penalty is a fine up to €100,- 
- No additional guests allowed without approval; 
- Make sure to turn off the lights, heating and gas nozzle when it is not needed - respect the environment; 
- No house parties; 
- Please do not park your bikes directly in front of the apartment, but in a designated area only; 
- Please be aware of the check in and check out times. These are after 15.00 PM and before 11.00 AM respectively. 
- Late check in: After 8:00PM, we will have to charge €20 extra; 
- May the bad luck occur that you loose the key or accidentally take it with you when checking out, we have to charge €100,- for replacing the lock and making new key cuts.","Enjoy your stay in this cosy and colourful spacious (180 m2!) apartment, situated on the edge of the buzzing city center. All of the city's top sights like Rembrandt Square, Dam Square and the Van Gogh Museum are just a stone's throw away.","Enjoy your stay in this cosy and colourful spacious (180 m2!) apartment, situated on the edge of the buzzing city center. All of the city's top sights like Rembrandt Square, Dam Square and the Van Gogh Museum are just a stone's throw away.

This colourful and trendy home is the perfect base for your trip to Amsterdam. Whether you travel with your family, or with a group of friends, this apartment has everything you need to make the most out of your stay.

The living room is spacious and very inviting. Crawl up on the couch with a good novel, or relax in the hammock and watch how the boats float by on the Amstel river.
Next to the living room, you will find the dining area with a big dining table where you can sit and enjoy a nice home-cooked meal.
The kitchen is bright and colourful, and fully equipped with all the kitchen-gear you need to release your inner chef.
The 3 bedrooms each hold a lovely atmosphere, and the beds are nice and comfy. Tired after a long day of sightseeing? Feel free to run a hot bath in the bathroom and treat yourself and your muscles a bit!
The roof terrace and balcony are the ideal spots to spend some quality time with your travel companions and enjoy the sun.

APARTMENT HIGHLIGHTS: 
• Trendy and bright 
• Amazing view over the Amstel river
• Private balcony & roof terrace
• Nice wooden floors 
• Fully equipped kitchen
• three bedrooms
• Bathroom with bath tub and shower 
• Free Wi-fi & TV
• Superb location, close to everything!

You will have access to the entire apartment. Make yourself at home!

Feel free to contact us on Airbnb during your stay, if you have any questions about the apartment, or if you need any recommendations or tips on how to get around in the area and city. We're always happy to help. We are also able to meet up with you personally if desired. Just let us know and we will be there as soon as possible!

Situated near the most beautiful part of the Weesperzijde, this apartment is close to all of Amsterdam's highlights and hotspots. Shopping and nightlife can be found in the nearby district of De Pijp and the Utrechtsestraat. Leidsesquare, Rembrandtsquare and the Kalverstraat can easily be reached by bike or public transport. Within 15 min you're right in the heart of the city center!

Public transportation is right around the corner and can easily take you to and from any location you wish to visit in Amsterdam!

Freshly made up beds with the finest quality linen & towels (1 per person) will be waiting for you upon arrival. We want to welcome you into a clean and cosy home!","This colourful and trendy home is the perfect base for your trip to Amsterdam. Whether you travel with your family, or with a group of friends, this apartment has everything you need to make the most out of your stay.

The living room is spacious and very inviting. Crawl up on the couch with a good novel, or relax in the hammock and watch how the boats float by on the Amstel river.
Next to the living room, you will find the dining area with a big dining table where you can sit and enjoy a nice home-cooked meal.
The kitchen is bright and colourful, and fully equipped with all the kitchen-gear you need to release your inner chef.
The 3 bedrooms each hold a lovely atmosphere, and the beds are nice and comfy. Tired after a long day of sightseeing? Feel free to run a hot bath in the bathroom and treat yourself and your muscles a bit!
The roof terrace and balcony are the ideal spots to spend some quality time with your travel companions and enjoy the sun.

APARTMENT HIGHLIGHTS: 
• Trendy and bright 
• Amazing view over the Amstel river
• Private balcony & roof terrace
• Nice wooden floors 
• Fully equipped kitchen
• three bedrooms
• Bathroom with bath tub and shower 
• Free Wi-fi & TV
• Superb location, close to everything!",Public transportation is right around the corner and can easily take you to and from any location you wish to visit in Amsterdam!
